Available Spaces,Precipitation,WindSpeed,DayOfWeek,MinutesPastMidnight,CarparkCodeInt,WeekdayWeekend,TimeOfDay
435,0.0,27.0,2,1348,5,1,2
330,0.0,27.0,2,1353,0,1,2
41,0.0,27.0,2,1353,1,1,2
274,0.0,27.0,2,1353,2,1,2
424,0.0,27.0,2,1353,3,1,2
712,0.0,27.0,2,1353,4,1,2
434,0.0,27.0,2,1353,5,1,2
331,0.0,27.0,2,1358,0,1,2
41,0.0,27.0,2,1358,1,1,2
274,0.0,27.0,2,1358,2,1,2
425,0.0,27.0,2,1358,3,1,2
713,0.0,27.0,2,1358,4,1,2
436,0.0,27.0,2,1358,5,1,2
332,0.0,27.0,2,1363,0,1,2
41,0.0,27.0,2,1363,1,1,2
273,0.0,27.0,2,1363,2,1,2
426,0.0,27.0,2,1363,3,1,2
718,0.0,27.0,2,1363,4,1,2
437,0.0,27.0,2,1363,5,1,2
333,0.0,27.0,2,1368,0,1,2
42,0.0,27.0,2,1368,1,1,2
273,0.0,27.0,2,1368,2,1,2
426,0.0,27.0,2,1368,3,1,2
710,0.0,27.0,2,1368,4,1,2
437,0.0,27.0,2,1368,5,1,2
332,0.0,27.0,2,1373,0,1,2
42,0.0,27.0,2,1373,1,1,2
273,0.0,27.0,2,1373,2,1,2
427,0.0,27.0,2,1373,3,1,2
710,0.0,27.0,2,1373,4,1,2
437,0.0,27.0,2,1373,5,1,2
331,0.0,27.0,2,1378,0,1,2
42,0.0,27.0,2,1378,1,1,2
273,0.0,27.0,2,1378,2,1,2
426,0.0,27.0,2,1378,3,1,2
710,0.0,27.0,2,1378,4,1,2
438,0.0,27.0,2,1378,5,1,2
330,0.0,23.0,2,1383,0,1,2
40,0.0,23.0,2,1383,1,1,2
273,0.0,23.0,2,1383,2,1,2
426,0.0,23.0,2,1383,3,1,2
709,0.0,23.0,2,1383,4,1,2
438,0.0,23.0,2,1383,5,1,2
330,0.0,23.0,2,1388,0,1,2
40,0.0,23.0,2,1388,1,1,2
273,0.0,23.0,2,1388,2,1,2
426,0.0,23.0,2,1388,3,1,2
709,0.0,23.0,2,1388,4,1,2
439,0.0,23.0,2,1388,5,1,2
331,0.0,23.0,2,1393,0,1,2
40,0.0,23.0,2,1393,1,1,2
274,0.0,23.0,2,1393,2,1,2
426,0.0,23.0,2,1393,3,1,2
710,0.0,23.0,2,1393,4,1,2
439,0.0,23.0,2,1393,5,1,2
331,0.0,23.0,2,1398,0,1,2
40,0.0,23.0,2,1398,1,1,2
274,0.0,23.0,2,1398,2,1,2
426,0.0,23.0,2,1398,3,1,2
710,0.0,23.0,2,1398,4,1,2
439,0.0,23.0,2,1398,5,1,2
331,0.0,23.0,2,1403,0,1,2
39,0.0,23.0,2,1403,1,1,2
275,0.0,23.0,2,1403,2,1,2
427,0.0,23.0,2,1403,3,1,2
712,0.0,23.0,2,1403,4,1,2
439,0.0,23.0,2,1403,5,1,2
332,0.0,23.0,2,1408,0,1,2
40,0.0,23.0,2,1408,1,1,2
274,0.0,23.0,2,1408,2,1,2
427,0.0,23.0,2,1408,3,1,2
713,0.0,23.0,2,1408,4,1,2
439,0.0,23.0,2,1408,5,1,2
332,0.0,23.0,2,1413,0,1,2
40,0.0,23.0,2,1413,1,1,2
274,0.0,23.0,2,1413,2,1,2
428,0.0,23.0,2,1413,3,1,2
713,0.0,23.0,2,1413,4,1,2
439,0.0,23.0,2,1413,5,1,2
333,0.0,23.0,2,1418,0,1,2
40,0.0,23.0,2,1418,1,1,2
274,0.0,23.0,2,1418,2,1,2
429,0.0,23.0,2,1418,3,1,2
712,0.0,23.0,2,1418,4,1,2
439,0.0,23.0,2,1418,5,1,2
333,0.0,23.0,2,1423,0,1,2
40,0.0,23.0,2,1423,1,1,2
275,0.0,23.0,2,1423,2,1,2
428,0.0,23.0,2,1423,3,1,2
712,0.0,23.0,2,1423,4,1,2
439,0.0,23.0,2,1423,5,1,2
335,0.0,23.0,2,1428,0,1,2
40,0.0,23.0,2,1428,1,1,2
275,0.0,23.0,2,1428,2,1,2
428,0.0,23.0,2,1428,3,1,2
712,0.0,23.0,2,1428,4,1,2
440,0.0,23.0,2,1428,5,1,2
334,0.0,23.0,2,1433,0,1,2
38,0.0,23.0,2,1433,1,1,2
275,0.0,23.0,2,1433,2,1,2
428,0.0,23.0,2,1433,3,1,2
713,0.0,23.0,2,1433,4,1,2
440,0.0,23.0,2,1433,5,1,2
334,0.0,23.0,2,1438,0,1,2
38,0.0,23.0,2,1438,1,1,2
275,0.0,23.0,2,1438,2,1,2
428,0.0,23.0,2,1438,3,1,2
713,0.0,23.0,2,1438,4,1,2
440,0.0,23.0,2,1438,5,1,2
312,0.0,28.0,4,3,0,1,0
41,0.0,28.0,4,3,1,1,0
271,0.0,28.0,4,3,2,1,0
433,0.0,28.0,4,3,3,1,0
704,0.0,28.0,4,3,4,1,0
429,0.0,28.0,4,3,5,1,0
312,0.0,28.0,4,8,0,1,0
39,0.0,28.0,4,8,1,1,0
271,0.0,28.0,4,8,2,1,0
433,0.0,28.0,4,8,3,1,0
704,0.0,28.0,4,8,4,1,0
430,0.0,28.0,4,8,5,1,0
312,0.0,28.0,4,13,0,1,0
39,0.0,28.0,4,13,1,1,0
272,0.0,28.0,4,13,2,1,0
434,0.0,28.0,4,13,3,1,0
706,0.0,28.0,4,13,4,1,0
430,0.0,28.0,4,13,5,1,0
313,0.0,28.0,4,18,0,1,0
39,0.0,28.0,4,18,1,1,0
270,0.0,28.0,4,18,2,1,0
434,0.0,28.0,4,18,3,1,0
706,0.0,28.0,4,18,4,1,0
430,0.0,28.0,4,18,5,1,0
313,0.0,28.0,4,23,0,1,0
39,0.0,28.0,4,23,1,1,0
270,0.0,28.0,4,23,2,1,0
434,0.0,28.0,4,23,3,1,0
706,0.0,28.0,4,23,4,1,0
430,0.0,28.0,4,23,5,1,0
313,0.0,28.0,4,28,0,1,0
39,0.0,28.0,4,28,1,1,0
270,0.0,28.0,4,28,2,1,0
434,0.0,28.0,4,28,3,1,0
706,0.0,28.0,4,28,4,1,0
430,0.0,28.0,4,28,5,1,0
313,0.0,28.0,4,33,0,1,0
40,0.0,28.0,4,33,1,1,0
271,0.0,28.0,4,33,2,1,0
434,0.0,28.0,4,33,3,1,0
707,0.0,28.0,4,33,4,1,0
430,0.0,28.0,4,33,5,1,0
313,0.0,28.0,4,38,0,1,0
40,0.0,28.0,4,38,1,1,0
271,0.0,28.0,4,38,2,1,0
434,0.0,28.0,4,38,3,1,0
707,0.0,28.0,4,38,4,1,0
430,0.0,28.0,4,38,5,1,0
313,0.0,28.0,4,43,0,1,0
40,0.0,28.0,4,43,1,1,0
271,0.0,28.0,4,43,2,1,0
434,0.0,28.0,4,43,3,1,0
707,0.0,28.0,4,43,4,1,0
430,0.0,28.0,4,43,5,1,0
312,0.0,28.0,4,48,0,1,0
40,0.0,28.0,4,48,1,1,0
271,0.0,28.0,4,48,2,1,0
434,0.0,28.0,4,48,3,1,0
707,0.0,28.0,4,48,4,1,0
430,0.0,28.0,4,48,5,1,0
312,0.0,28.0,4,53,0,1,0
40,0.0,28.0,4,53,1,1,0
272,0.0,28.0,4,53,2,1,0
434,0.0,28.0,4,53,3,1,0
707,0.0,28.0,4,53,4,1,0
430,0.0,28.0,4,53,5,1,0
311,0.0,28.0,4,58,0,1,0
40,0.0,28.0,4,58,1,1,0
272,0.0,28.0,4,58,2,1,0
434,0.0,28.0,4,58,3,1,0
707,0.0,28.0,4,58,4,1,0
430,0.0,28.0,4,58,5,1,0
310,0.0,33.0,4,63,0,1,0
40,0.0,33.0,4,63,1,1,0
272,0.0,33.0,4,63,2,1,0
434,0.0,33.0,4,63,3,1,0
707,0.0,33.0,4,63,4,1,0
430,0.0,33.0,4,63,5,1,0
310,0.0,33.0,4,68,0,1,0
41,0.0,33.0,4,68,1,1,0
272,0.0,33.0,4,68,2,1,0
434,0.0,33.0,4,68,3,1,0
708,0.0,33.0,4,68,4,1,0
430,0.0,33.0,4,68,5,1,0
311,0.0,33.0,4,73,0,1,0
42,0.0,33.0,4,73,1,1,0
272,0.0,33.0,4,73,2,1,0
434,0.0,33.0,4,73,3,1,0
708,0.0,33.0,4,73,4,1,0
430,0.0,33.0,4,73,5,1,0
311,0.0,33.0,4,78,0,1,0
42,0.0,33.0,4,78,1,1,0
272,0.0,33.0,4,78,2,1,0
434,0.0,33.0,4,78,3,1,0
708,0.0,33.0,4,78,4,1,0
431,0.0,33.0,4,78,5,1,0
311,0.0,33.0,4,83,0,1,0
43,0.0,33.0,4,83,1,1,0
272,0.0,33.0,4,83,2,1,0
434,0.0,33.0,4,83,3,1,0
709,0.0,33.0,4,83,4,1,0
431,0.0,33.0,4,83,5,1,0
311,0.0,33.0,4,88,0,1,0
43,0.0,33.0,4,88,1,1,0
273,0.0,33.0,4,88,2,1,0
434,0.0,33.0,4,88,3,1,0
709,0.0,33.0,4,88,4,1,0
431,0.0,33.0,4,88,5,1,0
312,0.0,33.0,4,93,0,1,0
42,0.0,33.0,4,93,1,1,0
273,0.0,33.0,4,93,2,1,0
434,0.0,33.0,4,93,3,1,0
709,0.0,33.0,4,93,4,1,0
431,0.0,33.0,4,93,5,1,0
312,0.0,33.0,4,98,0,1,0
42,0.0,33.0,4,98,1,1,0
273,0.0,33.0,4,98,2,1,0
434,0.0,33.0,4,98,3,1,0
709,0.0,33.0,4,98,4,1,0
431,0.0,33.0,4,98,5,1,0
312,0.0,33.0,4,103,0,1,0
42,0.0,33.0,4,103,1,1,0
272,0.0,33.0,4,103,2,1,0
434,0.0,33.0,4,103,3,1,0
709,0.0,33.0,4,103,4,1,0
431,0.0,33.0,4,103,5,1,0
312,0.0,33.0,4,108,0,1,0
42,0.0,33.0,4,108,1,1,0
272,0.0,33.0,4,108,2,1,0
434,0.0,33.0,4,108,3,1,0
709,0.0,33.0,4,108,4,1,0
431,0.0,33.0,4,108,5,1,0
312,0.0,33.0,4,113,0,1,0
42,0.0,33.0,4,113,1,1,0
272,0.0,33.0,4,113,2,1,0
434,0.0,33.0,4,113,3,1,0
709,0.0,33.0,4,113,4,1,0
431,0.0,33.0,4,113,5,1,0
312,0.0,33.0,4,119,0,1,0
42,0.0,33.0,4,119,1,1,0
272,0.0,33.0,4,119,2,1,0
434,0.0,33.0,4,119,3,1,0
709,0.0,33.0,4,119,4,1,0
431,0.0,33.0,4,119,5,1,0
312,0.0,38.0,4,123,0,1,0
42,0.0,38.0,4,123,1,1,0
272,0.0,38.0,4,123,2,1,0
434,0.0,38.0,4,123,3,1,0
709,0.0,38.0,4,123,4,1,0
431,0.0,38.0,4,123,5,1,0
312,0.0,38.0,4,128,0,1,0
42,0.0,38.0,4,128,1,1,0
272,0.0,38.0,4,128,2,1,0
434,0.0,38.0,4,128,3,1,0
709,0.0,38.0,4,128,4,1,0
431,0.0,38.0,4,128,5,1,0
312,0.0,38.0,4,133,0,1,0
42,0.0,38.0,4,133,1,1,0
272,0.0,38.0,4,133,2,1,0
434,0.0,38.0,4,133,3,1,0
709,0.0,38.0,4,133,4,1,0
431,0.0,38.0,4,133,5,1,0
312,0.0,38.0,4,138,0,1,0
42,0.0,38.0,4,138,1,1,0
272,0.0,38.0,4,138,2,1,0
434,0.0,38.0,4,138,3,1,0
709,0.0,38.0,4,138,4,1,0
431,0.0,38.0,4,138,5,1,0
312,0.0,38.0,4,143,0,1,0
41,0.0,38.0,4,143,1,1,0
272,0.0,38.0,4,143,2,1,0
434,0.0,38.0,4,143,3,1,0
709,0.0,38.0,4,143,4,1,0
431,0.0,38.0,4,143,5,1,0
312,0.0,38.0,4,148,0,1,0
41,0.0,38.0,4,148,1,1,0
272,0.0,38.0,4,148,2,1,0
434,0.0,38.0,4,148,3,1,0
709,0.0,38.0,4,148,4,1,0
431,0.0,38.0,4,148,5,1,0
312,0.0,38.0,4,153,0,1,0
41,0.0,38.0,4,153,1,1,0
272,0.0,38.0,4,153,2,1,0
434,0.0,38.0,4,153,3,1,0
709,0.0,38.0,4,153,4,1,0
431,0.0,38.0,4,153,5,1,0
312,0.0,38.0,4,158,0,1,0
41,0.0,38.0,4,158,1,1,0
272,0.0,38.0,4,158,2,1,0
434,0.0,38.0,4,158,3,1,0
709,0.0,38.0,4,158,4,1,0
431,0.0,38.0,4,158,5,1,0
312,0.0,38.0,4,164,0,1,0
41,0.0,38.0,4,164,1,1,0
272,0.0,38.0,4,164,2,1,0
434,0.0,38.0,4,164,3,1,0
709,0.0,38.0,4,164,4,1,0
431,0.0,38.0,4,164,5,1,0
312,0.0,38.0,4,168,0,1,0
41,0.0,38.0,4,168,1,1,0
272,0.0,38.0,4,168,2,1,0
434,0.0,38.0,4,168,3,1,0
709,0.0,38.0,4,168,4,1,0
431,0.0,38.0,4,168,5,1,0
312,0.0,38.0,4,173,0,1,0
41,0.0,38.0,4,173,1,1,0
272,0.0,38.0,4,173,2,1,0
434,0.0,38.0,4,173,3,1,0
709,0.0,38.0,4,173,4,1,0
431,0.0,38.0,4,173,5,1,0
312,0.0,38.0,4,179,0,1,0
41,0.0,38.0,4,179,1,1,0
272,0.0,38.0,4,179,2,1,0
434,0.0,38.0,4,179,3,1,0
709,0.0,38.0,4,179,4,1,0
431,0.0,38.0,4,179,5,1,0
312,1.2,48.0,4,184,0,1,0
41,1.2,48.0,4,184,1,1,0
272,1.2,48.0,4,184,2,1,0
434,1.2,48.0,4,184,3,1,0
709,1.2,48.0,4,184,4,1,0
431,1.2,48.0,4,184,5,1,0
312,1.2,48.0,4,188,0,1,0
41,1.2,48.0,4,188,1,1,0
272,1.2,48.0,4,188,2,1,0
434,1.2,48.0,4,188,3,1,0
709,1.2,48.0,4,188,4,1,0
431,1.2,48.0,4,188,5,1,0
312,1.2,48.0,4,194,0,1,0
41,1.2,48.0,4,194,1,1,0
272,1.2,48.0,4,194,2,1,0
434,1.2,48.0,4,194,3,1,0
709,1.2,48.0,4,194,4,1,0
431,1.2,48.0,4,194,5,1,0
312,1.2,48.0,4,199,0,1,0
41,1.2,48.0,4,199,1,1,0
272,1.2,48.0,4,199,2,1,0
434,1.2,48.0,4,199,3,1,0
709,1.2,48.0,4,199,4,1,0
431,1.2,48.0,4,199,5,1,0
312,1.2,48.0,4,204,0,1,0
41,1.2,48.0,4,204,1,1,0
272,1.2,48.0,4,204,2,1,0
434,1.2,48.0,4,204,3,1,0
709,1.2,48.0,4,204,4,1,0
431,1.2,48.0,4,204,5,1,0
312,1.2,48.0,4,209,0,1,0
41,1.2,48.0,4,209,1,1,0
272,1.2,48.0,4,209,2,1,0
434,1.2,48.0,4,209,3,1,0
709,1.2,48.0,4,209,4,1,0
431,1.2,48.0,4,209,5,1,0
312,1.2,48.0,4,214,0,1,0
42,1.2,48.0,4,214,1,1,0
272,1.2,48.0,4,214,2,1,0
434,1.2,48.0,4,214,3,1,0
708,1.2,48.0,4,214,4,1,0
431,1.2,48.0,4,214,5,1,0
312,1.2,48.0,4,219,0,1,0
42,1.2,48.0,4,219,1,1,0
272,1.2,48.0,4,219,2,1,0
434,1.2,48.0,4,219,3,1,0
708,1.2,48.0,4,219,4,1,0
431,1.2,48.0,4,219,5,1,0
312,1.2,48.0,4,224,0,1,0
42,1.2,48.0,4,224,1,1,0
272,1.2,48.0,4,224,2,1,0
434,1.2,48.0,4,224,3,1,0
708,1.2,48.0,4,224,4,1,0
431,1.2,48.0,4,224,5,1,0
312,1.2,48.0,4,229,0,1,0
42,1.2,48.0,4,229,1,1,0
272,1.2,48.0,4,229,2,1,0
434,1.2,48.0,4,229,3,1,0
708,1.2,48.0,4,229,4,1,0
431,1.2,48.0,4,229,5,1,0
313,1.2,48.0,4,234,0,1,0
42,1.2,48.0,4,234,1,1,0
272,1.2,48.0,4,234,2,1,0
435,1.2,48.0,4,234,3,1,0
708,1.2,48.0,4,234,4,1,0
431,1.2,48.0,4,234,5,1,0
313,1.2,48.0,4,239,0,1,0
42,1.2,48.0,4,239,1,1,0
272,1.2,48.0,4,239,2,1,0
435,1.2,48.0,4,239,3,1,0
708,1.2,48.0,4,239,4,1,0
431,1.2,48.0,4,239,5,1,0
313,1.8,52.0,4,244,0,1,0
42,1.8,52.0,4,244,1,1,0
272,1.8,52.0,4,244,2,1,0
435,1.8,52.0,4,244,3,1,0
708,1.8,52.0,4,244,4,1,0
431,1.8,52.0,4,244,5,1,0
313,1.8,52.0,4,249,0,1,0
42,1.8,52.0,4,249,1,1,0
272,1.8,52.0,4,249,2,1,0
435,1.8,52.0,4,249,3,1,0
708,1.8,52.0,4,249,4,1,0
431,1.8,52.0,4,249,5,1,0
313,1.8,52.0,4,254,0,1,0
42,1.8,52.0,4,254,1,1,0
272,1.8,52.0,4,254,2,1,0
435,1.8,52.0,4,254,3,1,0
708,1.8,52.0,4,254,4,1,0
431,1.8,52.0,4,254,5,1,0
313,1.8,52.0,4,259,0,1,0
42,1.8,52.0,4,259,1,1,0
272,1.8,52.0,4,259,2,1,0
435,1.8,52.0,4,259,3,1,0
708,1.8,52.0,4,259,4,1,0
431,1.8,52.0,4,259,5,1,0
313,1.8,52.0,4,264,0,1,0
42,1.8,52.0,4,264,1,1,0
273,1.8,52.0,4,264,2,1,0
435,1.8,52.0,4,264,3,1,0
708,1.8,52.0,4,264,4,1,0
431,1.8,52.0,4,264,5,1,0
313,1.8,52.0,4,269,0,1,0
42,1.8,52.0,4,269,1,1,0
273,1.8,52.0,4,269,2,1,0
435,1.8,52.0,4,269,3,1,0
708,1.8,52.0,4,269,4,1,0
431,1.8,52.0,4,269,5,1,0
313,1.8,52.0,4,274,0,1,0
42,1.8,52.0,4,274,1,1,0
273,1.8,52.0,4,274,2,1,0
436,1.8,52.0,4,274,3,1,0
708,1.8,52.0,4,274,4,1,0
431,1.8,52.0,4,274,5,1,0
313,1.8,52.0,4,279,0,1,0
42,1.8,52.0,4,279,1,1,0
273,1.8,52.0,4,279,2,1,0
436,1.8,52.0,4,279,3,1,0
708,1.8,52.0,4,279,4,1,0
431,1.8,52.0,4,279,5,1,0
313,1.8,52.0,4,284,0,1,0
42,1.8,52.0,4,284,1,1,0
273,1.8,52.0,4,284,2,1,0
437,1.8,52.0,4,284,3,1,0
708,1.8,52.0,4,284,4,1,0
431,1.8,52.0,4,284,5,1,0
314,1.8,52.0,4,289,0,1,0
42,1.8,52.0,4,289,1,1,0
273,1.8,52.0,4,289,2,1,0
437,1.8,52.0,4,289,3,1,0
708,1.8,52.0,4,289,4,1,0
431,1.8,52.0,4,289,5,1,0
314,1.8,52.0,4,294,0,1,0
42,1.8,52.0,4,294,1,1,0
273,1.8,52.0,4,294,2,1,0
437,1.8,52.0,4,294,3,1,0
708,1.8,52.0,4,294,4,1,0
431,1.8,52.0,4,294,5,1,0
314,1.8,52.0,4,299,0,1,0
42,1.8,52.0,4,299,1,1,0
274,1.8,52.0,4,299,2,1,0
438,1.8,52.0,4,299,3,1,0
708,1.8,52.0,4,299,4,1,0
431,1.8,52.0,4,299,5,1,0
314,2.1,34.0,4,304,0,1,0
42,2.1,34.0,4,304,1,1,0
274,2.1,34.0,4,304,2,1,0
438,2.1,34.0,4,304,3,1,0
708,2.1,34.0,4,304,4,1,0
431,2.1,34.0,4,304,5,1,0
313,2.1,34.0,4,309,0,1,0
42,2.1,34.0,4,309,1,1,0
274,2.1,34.0,4,309,2,1,0
438,2.1,34.0,4,309,3,1,0
708,2.1,34.0,4,309,4,1,0
431,2.1,34.0,4,309,5,1,0
313,2.1,34.0,4,314,0,1,0
42,2.1,34.0,4,314,1,1,0
275,2.1,34.0,4,314,2,1,0
438,2.1,34.0,4,314,3,1,0
708,2.1,34.0,4,314,4,1,0
431,2.1,34.0,4,314,5,1,0
313,2.1,34.0,4,319,0,1,0
42,2.1,34.0,4,319,1,1,0
275,2.1,34.0,4,319,2,1,0
439,2.1,34.0,4,319,3,1,0
708,2.1,34.0,4,319,4,1,0
431,2.1,34.0,4,319,5,1,0
315,2.1,34.0,4,324,0,1,0
42,2.1,34.0,4,324,1,1,0
275,2.1,34.0,4,324,2,1,0
439,2.1,34.0,4,324,3,1,0
708,2.1,34.0,4,324,4,1,0
431,2.1,34.0,4,324,5,1,0
315,2.1,34.0,4,329,0,1,0
43,2.1,34.0,4,329,1,1,0
276,2.1,34.0,4,329,2,1,0
439,2.1,34.0,4,329,3,1,0
708,2.1,34.0,4,329,4,1,0
431,2.1,34.0,4,329,5,1,0
315,2.1,34.0,4,334,0,1,0
44,2.1,34.0,4,334,1,1,0
276,2.1,34.0,4,334,2,1,0
439,2.1,34.0,4,334,3,1,0
708,2.1,34.0,4,334,4,1,0
431,2.1,34.0,4,334,5,1,0
316,2.1,34.0,4,339,0,1,0
46,2.1,34.0,4,339,1,1,0
279,2.1,34.0,4,339,2,1,0
439,2.1,34.0,4,339,3,1,0
708,2.1,34.0,4,339,4,1,0
431,2.1,34.0,4,339,5,1,0
317,2.1,34.0,4,344,0,1,0
48,2.1,34.0,4,344,1,1,0
281,2.1,34.0,4,344,2,1,0
438,2.1,34.0,4,344,3,1,0
708,2.1,34.0,4,344,4,1,0
430,2.1,34.0,4,344,5,1,0
318,2.1,34.0,4,349,0,1,0
47,2.1,34.0,4,349,1,1,0
282,2.1,34.0,4,349,2,1,0
437,2.1,34.0,4,349,3,1,0
708,2.1,34.0,4,349,4,1,0
429,2.1,34.0,4,349,5,1,0
317,2.1,34.0,4,354,0,1,0
46,2.1,34.0,4,354,1,1,0
282,2.1,34.0,4,354,2,1,0
436,2.1,34.0,4,354,3,1,0
708,2.1,34.0,4,354,4,1,0
427,2.1,34.0,4,354,5,1,0
313,2.1,34.0,4,359,0,1,0
49,2.1,34.0,4,359,1,1,0
280,2.1,34.0,4,359,2,1,0
432,2.1,34.0,4,359,3,1,0
709,2.1,34.0,4,359,4,1,0
422,2.1,34.0,4,359,5,1,0
307,1.0,51.0,4,364,0,1,1
49,1.0,51.0,4,364,1,1,1
279,1.0,51.0,4,364,2,1,1
429,1.0,51.0,4,364,3,1,1
708,1.0,51.0,4,364,4,1,1
422,1.0,51.0,4,364,5,1,1
296,1.0,51.0,4,369,0,1,1
48,1.0,51.0,4,369,1,1,1
279,1.0,51.0,4,369,2,1,1
429,1.0,51.0,4,369,3,1,1
707,1.0,51.0,4,369,4,1,1
420,1.0,51.0,4,369,5,1,1
288,1.0,51.0,4,374,0,1,1
50,1.0,51.0,4,374,1,1,1
279,1.0,51.0,4,374,2,1,1
429,1.0,51.0,4,374,3,1,1
706,1.0,51.0,4,374,4,1,1
419,1.0,51.0,4,374,5,1,1
287,1.0,51.0,4,379,0,1,1
50,1.0,51.0,4,379,1,1,1
277,1.0,51.0,4,379,2,1,1
428,1.0,51.0,4,379,3,1,1
706,1.0,51.0,4,379,4,1,1
417,1.0,51.0,4,379,5,1,1
284,1.0,51.0,4,384,0,1,1
53,1.0,51.0,4,384,1,1,1
275,1.0,51.0,4,384,2,1,1
427,1.0,51.0,4,384,3,1,1
706,1.0,51.0,4,384,4,1,1
417,1.0,51.0,4,384,5,1,1
284,1.0,51.0,4,389,0,1,1
56,1.0,51.0,4,389,1,1,1
272,1.0,51.0,4,389,2,1,1
426,1.0,51.0,4,389,3,1,1
706,1.0,51.0,4,389,4,1,1
412,1.0,51.0,4,389,5,1,1
282,1.0,51.0,4,394,0,1,1
59,1.0,51.0,4,394,1,1,1
270,1.0,51.0,4,394,2,1,1
426,1.0,51.0,4,394,3,1,1
706,1.0,51.0,4,394,4,1,1
410,1.0,51.0,4,394,5,1,1
287,1.0,51.0,4,399,0,1,1
63,1.0,51.0,4,399,1,1,1
269,1.0,51.0,4,399,2,1,1
424,1.0,51.0,4,399,3,1,1
706,1.0,51.0,4,399,4,1,1
406,1.0,51.0,4,399,5,1,1
401,1.0,51.0,4,405,5,1,1
288,1.0,51.0,4,405,0,1,1
67,1.0,51.0,4,405,1,1,1
264,1.0,51.0,4,405,2,1,1
425,1.0,51.0,4,405,3,1,1
701,1.0,51.0,4,405,4,1,1
288,1.0,51.0,4,409,0,1,1
70,1.0,51.0,4,409,1,1,1
261,1.0,51.0,4,409,2,1,1
425,1.0,51.0,4,409,3,1,1
703,1.0,51.0,4,409,4,1,1
398,1.0,51.0,4,409,5,1,1
292,1.0,51.0,4,414,0,1,1
74,1.0,51.0,4,414,1,1,1
259,1.0,51.0,4,414,2,1,1
424,1.0,51.0,4,414,3,1,1
702,1.0,51.0,4,414,4,1,1
392,1.0,51.0,4,414,5,1,1
288,1.0,51.0,4,419,0,1,1
82,1.0,51.0,4,419,1,1,1
256,1.0,51.0,4,419,2,1,1
423,1.0,51.0,4,419,3,1,1
698,1.0,51.0,4,419,4,1,1
383,1.0,51.0,4,419,5,1,1
283,0.4,47.0,4,424,0,1,1
81,0.4,47.0,4,424,1,1,1
239,0.4,47.0,4,424,2,1,1
423,0.4,47.0,4,424,3,1,1
697,0.4,47.0,4,424,4,1,1
381,0.4,47.0,4,424,5,1,1
283,0.4,47.0,4,429,0,1,1
86,0.4,47.0,4,429,1,1,1
227,0.4,47.0,4,429,2,1,1
423,0.4,47.0,4,429,3,1,1
694,0.4,47.0,4,429,4,1,1
373,0.4,47.0,4,429,5,1,1
368,0.4,47.0,4,435,5,1,1
286,0.4,47.0,4,435,0,1,1
91,0.4,47.0,4,435,1,1,1
214,0.4,47.0,4,435,2,1,1
425,0.4,47.0,4,435,3,1,1
690,0.4,47.0,4,435,4,1,1
284,0.4,47.0,4,440,0,1,1
93,0.4,47.0,4,440,1,1,1
197,0.4,47.0,4,440,2,1,1
423,0.4,47.0,4,440,3,1,1
690,0.4,47.0,4,440,4,1,1
359,0.4,47.0,4,440,5,1,1
350,0.4,47.0,4,445,5,1,1
284,0.4,47.0,4,445,0,1,1
100,0.4,47.0,4,445,1,1,1
213,0.4,47.0,4,445,2,1,1
427,0.4,47.0,4,445,3,1,1
685,0.4,47.0,4,445,4,1,1
283,0.4,47.0,4,450,0,1,1
107,0.4,47.0,4,450,1,1,1
201,0.4,47.0,4,450,2,1,1
426,0.4,47.0,4,450,3,1,1
679,0.4,47.0,4,450,4,1,1
331,0.4,47.0,4,450,5,1,1
315,0.4,47.0,4,455,5,1,1
264,0.4,47.0,4,455,0,1,1
115,0.4,47.0,4,455,1,1,1
186,0.4,47.0,4,455,2,1,1
424,0.4,47.0,4,455,3,1,1
670,0.4,47.0,4,455,4,1,1
251,0.4,47.0,4,460,0,1,1
125,0.4,47.0,4,460,1,1,1
179,0.4,47.0,4,460,2,1,1
420,0.4,47.0,4,460,3,1,1
662,0.4,47.0,4,460,4,1,1
311,0.4,47.0,4,460,5,1,1
297,0.4,47.0,4,465,5,1,1
235,0.4,47.0,4,465,0,1,1
132,0.4,47.0,4,465,1,1,1
169,0.4,47.0,4,465,2,1,1
421,0.4,47.0,4,465,3,1,1
656,0.4,47.0,4,465,4,1,1
231,0.4,47.0,4,470,0,1,1
136,0.4,47.0,4,470,1,1,1
154,0.4,47.0,4,470,2,1,1
420,0.4,47.0,4,470,3,1,1
650,0.4,47.0,4,470,4,1,1
280,0.4,47.0,4,470,5,1,1
266,0.4,47.0,4,475,5,1,1
217,0.4,47.0,4,475,0,1,1
149,0.4,47.0,4,475,1,1,1
134,0.4,47.0,4,475,2,1,1
417,0.4,47.0,4,475,3,1,1
636,0.4,47.0,4,475,4,1,1
214,0.0,48.0,4,480,0,1,1
151,0.0,48.0,4,480,1,1,1
132,0.0,48.0,4,480,2,1,1
419,0.0,48.0,4,480,3,1,1
633,0.0,48.0,4,480,4,1,1
230,0.0,48.0,4,480,5,1,1
197,0.0,48.0,4,485,5,1,1
192,0.0,48.0,4,485,0,1,1
151,0.0,48.0,4,485,1,1,1
119,0.0,48.0,4,485,2,1,1
414,0.0,48.0,4,485,3,1,1
612,0.0,48.0,4,485,4,1,1
